Epoch: [200][0/97], lr: 0.00000	Time 2.218 (2.218)	Data 0.188 (0.188)	Loss 2.2059 (2.2059)	Prec@1 87.500 (87.500)	Prec@5 100.000 (100.000)
Epoch: [200][10/97], lr: 0.00000	Time 0.315 (0.480)	Data 0.000 (0.017)	Loss 1.9986 (2.2806)	Prec@1 92.969 (89.915)	Prec@5 100.000 (99.645)
Epoch: [200][20/97], lr: 0.00000	Time 0.353 (0.412)	Data 0.000 (0.017)	Loss 3.2361 (2.4317)	Prec@1 84.375 (89.286)	Prec@5 100.000 (99.665)
Epoch: [200][30/97], lr: 0.00000	Time 0.379 (0.397)	Data 0.000 (0.017)	Loss 3.6707 (2.5297)	Prec@1 91.406 (89.062)	Prec@5 100.000 (99.672)
Epoch: [200][40/97], lr: 0.00000	Time 0.373 (0.392)	Data 0.000 (0.017)	Loss 3.2733 (2.3942)	Prec@1 95.312 (89.844)	Prec@5 99.219 (99.695)
Epoch: [200][50/97], lr: 0.00000	Time 0.363 (0.388)	Data 0.000 (0.017)	Loss 2.9143 (2.3970)	Prec@1 86.719 (89.706)	Prec@5 100.000 (99.663)
Epoch: [200][60/97], lr: 0.00000	Time 0.360 (0.383)	Data 0.000 (0.017)	Loss 2.2729 (2.3741)	Prec@1 87.500 (89.549)	Prec@5 100.000 (99.590)
Epoch: [200][70/97], lr: 0.00000	Time 0.345 (0.380)	Data 0.001 (0.017)	Loss 3.0707 (2.4192)	Prec@1 89.844 (89.448)	Prec@5 100.000 (99.637)
Epoch: [200][80/97], lr: 0.00000	Time 0.352 (0.377)	Data 0.000 (0.017)	Loss 1.8104 (2.4073)	Prec@1 88.281 (89.323)	Prec@5 99.219 (99.576)
Epoch: [200][90/97], lr: 0.00000	Time 0.355 (0.377)	Data 0.000 (0.017)	Loss 3.5793 (2.4245)	Prec@1 88.281 (89.191)	Prec@5 100.000 (99.571)
Epoch: [200][96/97], lr: 0.00000	Time 0.915 (0.381)	Data 0.000 (0.017)	Loss 2.9232 (2.4010)	Prec@1 85.593 (89.207)	Prec@5 100.000 (99.549)
Epoch: [201][0/97], lr: 0.00000	Time 0.678 (0.678)	Data 0.345 (0.345)	Loss 3.1391 (3.1391)	Prec@1 83.594 (83.594)	Prec@5 100.000 (100.000)
Epoch: [201][10/97], lr: 0.00000	Time 0.387 (0.422)	Data 0.000 (0.044)	Loss 1.9416 (2.6534)	Prec@1 87.500 (87.855)	Prec@5 99.219 (99.645)
Epoch: [201][20/97], lr: 0.00000	Time 0.339 (0.399)	Data 0.000 (0.031)	Loss 2.1163 (2.6160)	Prec@1 86.719 (88.244)	Prec@5 100.000 (99.479)
Epoch: [201][30/97], lr: 0.00000	Time 0.322 (0.378)	Data 0.000 (0.026)	Loss 4.1932 (2.3701)	Prec@1 86.719 (88.609)	Prec@5 99.219 (99.395)
Epoch: [201][40/97], lr: 0.00000	Time 0.323 (0.365)	Data 0.000 (0.024)	Loss 1.3624 (2.3465)	Prec@1 91.406 (88.643)	Prec@5 99.219 (99.428)
Epoch: [201][50/97], lr: 0.00000	Time 0.338 (0.357)	Data 0.000 (0.023)	Loss 2.1365 (2.3513)	Prec@1 88.281 (89.108)	Prec@5 100.000 (99.510)
Epoch: [201][60/97], lr: 0.00000	Time 0.323 (0.352)	Data 0.000 (0.022)	Loss 3.6803 (2.3511)	Prec@1 82.031 (89.101)	Prec@5 100.000 (99.513)
Epoch: [201][70/97], lr: 0.00000	Time 0.349 (0.349)	Data 0.000 (0.021)	Loss 1.5480 (2.3662)	Prec@1 87.500 (88.996)	Prec@5 100.000 (99.527)
Epoch: [201][80/97], lr: 0.00000	Time 0.335 (0.349)	Data 0.000 (0.021)	Loss 5.8877 (2.4072)	Prec@1 86.719 (88.850)	Prec@5 100.000 (99.537)
Epoch: [201][90/97], lr: 0.00000	Time 0.341 (0.348)	Data 0.000 (0.020)	Loss 2.7422 (2.3856)	Prec@1 88.281 (88.917)	Prec@5 98.438 (99.493)
Epoch: [201][96/97], lr: 0.00000	Time 0.352 (0.347)	Data 0.000 (0.021)	Loss 3.2944 (2.3758)	Prec@1 86.441 (89.030)	Prec@5 100.000 (99.508)
Epoch: [202][0/97], lr: 0.00000	Time 0.399 (0.399)	Data 0.192 (0.192)	Loss 2.6826 (2.6826)	Prec@1 91.406 (91.406)	Prec@5 98.438 (98.438)
